 8.4000E+0001  0.0000E+0000  1.2820E-0003  1.5653E-0003
 8.5000E+0001  0.0000E+0000  1.4875E-0003  7.7520E-0005
 8.6000E+0001  0.0000E+0000 -1.5222E-0003 -4.3957E-0003
 8.7000E+0001  0.0000E+0000 -3.4173E-0003 -6.1713E-0003
 8.8000E+0001  0.0000E+0000 -3.1322E-0003 -7.4821E-0003
 8.9000E+0001  0.0000E+0000 -5.8986E-0003 -7.8260E-0003
 9.0000E+0001  0.0000E+0000  6.1424E-0004 -3.9209E-0003
 9.1000E+0001  0.0000E+0000  1.5239E-0004 -3.3548E-0004
 9.2000E+0001  0.0000E+0000 -1.7128E-0003  3.9690E-0003
 9.3000E+0001  0.0000E+0000 -1.1451E-0003  8.6002E-0004
 9.4000E+0001  0.0000E+0000 -4.8571E-0003 -3.8816E-0003
 9.5000E+0001  0.0000E+0000 -1.5124E-0004 -2.9103E-0003
 9.6000E+0001  0.0000E+0000 -1.6641E-0003 -9.4258E-0004
 9.7000E+0001  0.0000E+0000  2.3972E-0005  1.4691E-0003
 9.8000E+0001  0.0000E+0000 -3.0959E-0004 -1.5539E-0003
 9.9000E+0001  0.0000E+0000 -4.3761E-0003 -5.3086E-0003
 1.0000E+0002  0.0000E+0000 -5.6434E-0003 -2.2261E-0003
 1.0100E+0002  0.0000E+0000 -3.6438E-0003 -1.1044E-0003
 1.0200E+0002  0.0000E+0000 -1.3958E-0004 -3.7549E-0003
 1.0300E+0002  0.0000E+0000  9.3817E-0004 -1.0639E-0004
 1.0400E+0002  0.0000E+0000  2.8254E-0003 -1.2276E-0003
 1.0500E+0002  0.0000E+0000 -3.2538E-0004 -2.2675E-0003
 1.0600E+0002  0.0000E+0000  3.8521E-0003 -1.0040E-0003
 1.0700E+0002  0.0000E+0000  8.6701E-0003 -1.8359E-0003
 1.0800E+0002  0.0000E+0000  9.4356E-0003 -4.0948E-0003
 1.0900E+0002  0.0000E+0000  3.0752E-0003  2.1590E-0004
 1.1000E+0002  0.0000E+0000  3.4451E-0003 -8.2324E-0004
 1.1100E+0002  0.0000E+0000  3.5200E-0003 -1.2168E-0003
 1.1200E+0002  0.0000E+0000  1.2218E-0003 -3.1126E-0003
 1.1300E+0002  0.0000E+0000  6.9066E-0004 -6.2711E-0004
 1.1400E+0002  0.0000E+0000 -1.2698E-0003  1.5656E-0003
 1.1500E+0002  0.0000E+0000 -3.2527E-0004  2.6194E-0003
 1.1600E+0002  0.0000E+0000  5.4736E-0005 -2.7710E-0003
 1.1700E+0002  0.0000E+0000  2.0049E-0003 -2.8230E-0003
 1.1800E+0002  0.0000E+0000  1.7288E-0003 -3.0584E-0003
 1.1900E+0002  0.0000E+0000  1.2722E-0003 -5.8490E-0003
 1.2000E+0002  0.0000E+0000  1.6493E-0003 -3.7830E-0003
 1.2100E+0002  0.0000E+0000  2.9948E-0005 -2.6818E-0003
 1.2200E+0002  0.0000E+0000 -4.8635E-0003 -9.2933E-0004
 1.2300E+0002  0.0000E+0000 -2.1169E-0003  3.2666E-0003
 1.2400E+0002  0.0000E+0000 -2.4860E-0003  2.3990E-0005
 1.2500E+0002  0.0000E+0000 -1.4182E-0003 -3.3687E-0003
 1.2600E+0002  0.0000E+0000  1.1568E-0003 -3.1879E-0003
 1.2700E+0002  0.0000E+0000 -8.1257E-0004 -4.3031E-0003
 1.2800E+0002  0.0000E+0000 -3.8010E-0003 -2.3903E-0003
 1.2900E+0002  0.0000E+0000 -8.3844E-0003  9.0390E-0004
 1.3000E+0002  0.0000E+0000 -8.7426E-0003  4.2555E-0003
 1.3100E+0002  0.0000E+0000 -3.2796E-0003  6.0968E-0004
 1.3200E+0002  0.0000E+0000 -2.2763E-0003  3.5568E-0003
 1.3300E+0002  0.0000E+0000  1.3094E-0004  8.3559E-0003
 1.3400E+0002  0.0000E+0000  4.3526E-0003  6.1471E-0003
 1.3500E+0002  0.0000E+0000  1.7416E-0003  1.0199E-0003
 1.3600E+0002  0.0000E+0000  3.1296E-0003 -3.4428E-0003
 1.3700E+0002  0.0000E+0000  6.9318E-0003 -2.6760E-0003
 1.3800E+0002  0.0000E+0000  1.6323E-0003 -3.8376E-0004
 1.3900E+0002  0.0000E+0000 -1.8423E-0003 -2.7987E-0003
 1.4000E+0002  0.0000E+0000 -2.1825E-0003 -1.9492E-0003
 1.4100E+0002  0.0000E+0000 -1.1142E-0003  2.8273E-0003
 1.4200E+0002  0.0000E+0000 -3.4459E-0003 -2.0658E-0003
 1.4300E+0002  0.0000E+0000 -4.5809E-0003 -2.1946E-0003
 1.4400E+0002  0.0000E+0000 -9.7419E-0003  1.7658E-0004
 1.4500E+0002  0.0000E+0000 -1.1750E-0002 -3.1859E-0003
 1.4600E+0002  0.0000E+0000 -8.3369E-0003 -3.8654E-0003
 1.4700E+0002  0.0000E+0000 -1.6129E-0003 -4.6626E-0003
 1.4800E+0002  0.0000E+0000 -2.9386E-0003 -2.7193E-0003
 1.4900E+0002  0.0000E+0000  3.3816E-0003 -1.6311E-0003
 1.5000E+0002  0.0000E+0000  1.5399E-0003  3.2424E-0003
 1.5100E+0002  0.0000E+0000 -1.6117E-0003  1.7319E-0003
 1.5200E+0002  0.0000E+0000  9.9373E-0004 -6.4104E-0004
 1.5300E+0002  0.0000E+0000 -2.7451E-0003 -2.0543E-0003
 1.5400E+0002  0.0000E+0000  3.7789E-0003  3.5007E-0003
 1.5500E+0002  0.0000E+0000  6.4266E-0004  8.1763E-0003
 1.5600E+0002  0.0000E+0000 -1.8520E-0004  5.3579E-0003
 1.5700E+0002  0.0000E+0000 -1.9010E-0004  3.1965E-0003
 1.5800E+0002  0.0000E+0000 -4.0226E-0003  2.2760E-0003
 1.5900E+0002  0.0000E+0000 -8.3349E-0004 -5.9063E-0004
 1.6000E+0002  0.0000E+0000 -1.3516E-0003 -3.1768E-0003
 1.6100E+0002  0.0000E+0000  4.8103E-0003 -4.8682E-0003
 1.6200E+0002  0.0000E+0000  3.8214E-0004 -5.8888E-0003
 1.6300E+0002  0.0000E+0000  2.7579E-0004 -6.4815E-0003
 1.6400E+0002  0.0000E+0000 -2.8780E-0003 -9.2788E-0003
 1.6500E+0002  0.0000E+0000 -4.1086E-0003 -5.8116E-0003
 1.6600E+0002  0.0000E+0000 -3.5412E-0003 -6.0563E-0003
 1.6700E+0002  0.0000E+0000 -3.3330E-0003 -7.1762E-0003
 1.6800E+0002  0.0000E+0000 -5.0637E-0003  1.4953E-0003
 1.6900E+0002  0.0000E+0000 -2.6278E-0003 -6.1178E-0004
 1.7000E+0002  0.0000E+0000  5.3062E-0003  1.6662E-0003
 1.7100E+0002  0.0000E+0000  2.8380E-0003  1.8655E-0003
 1.7200E+0002  0.0000E+0000  1.9189E-0003 -2.6017E-0003
 1.7300E+0002  0.0000E+0000 -3.2591E-0003 -9.9750E-0004
 1.7400E+0002  0.0000E+0000  1.0725E-0003  3.5823E-0003
 1.7500E+0002  0.0000E+0000 -7.8910E-0004  5.2880E-0003
 1.7600E+0002  0.0000E+0000 -3.3800E-0003  4.0430E-0003
 1.7700E+0002  0.0000E+0000 -6.2379E-0003  8.3265E-0003
 1.7800E+0002  0.0000E+0000 -2.2807E-0003  4.3744E-0003
 1.7900E+0002  0.0000E+0000 -9.9503E-0004  2.5321E-0003
 1.8000E+0002  0.0000E+0000 -6.3036E-0003  6.2883E-0003
 1.8100E+0002  0.0000E+0000 -8.8732E-0005  8.8017E-0003
 1.8200E+0002  0.0000E+0000 -1.6354E-0003  4.3841E-0003
 1.8300E+0002  0.0000E+0000 -3.3130E-0003  7.6504E-0004
 1.8400E+0002  0.0000E+0000 -4.0237E-0003  3.6132E-0003
 1.8500E+0002  0.0000E+0000 -1.8995E-0003  1.3118E-0003
 1.8600E+0002  0.0000E+0000 -3.5018E-0003  5.0680E-0005
 1.8700E+0002  0.0000E+0000 -1.5225E-0003  1.9629E-0004
 1.8800E+0002  0.0000E+0000  1.1512E-0003 -2.5308E-0003
 1.8900E+0002  0.0000E+0000  2.1127E-0003 -4.5371E-0003
 1.9000E+0002  0.0000E+0000  3.1881E-0003 -3.3464E-0004
 1.9100E+0002  0.0000E+0000  3.6186E-0003 -3.3399E-0003
 1.9200E+0002  0.0000E+0000  4.3163E-0003 -3.7162E-0003
 1.9300E+0002  0.0000E+0000 -1.6205E-0003 -1.8150E-0003
 1.9400E+0002  0.0000E+0000 -2.1323E-0003 -1.9792E-0003
 1.9500E+0002  0.0000E+0000 -2.1682E-0003 -2.6455E-0003
 1.9600E+0002  0.0000E+0000  2.0001E-0003  8.4805E-0005
 1.9700E+0002  0.0000E+0000 -3.0014E-0003 -6.0612E-0003
 1.9800E+0002  0.0000E+0000 -2.3565E-0003 -7.3403E-0003
 1.9900E+0002  0.0000E+0000 -2.9892E-0003 -5.1397E-0003
 2.0000E+0002  0.0000E+0000 -1.4730E-0003 -1.7799E-0003
 2.0100E+0002  0.0000E+0000  6.6933E-0004 -3.8948E-0003
 2.0200E+0002  0.0000E+0000  2.6841E-0003 -4.8299E-0004
 2.0300E+0002  0.0000E+0000  4.8802E-0005 -2.0598E-0003
 2.0400E+0002  0.0000E+0000 -1.7706E-0003  7.4951E-0004
 2.0500E+0002  0.0000E+0000 -3.9593E-0003 -4.7330E-0003
 2.0600E+0002  0.0000E+0000 -9.6527E-0005 -5.5586E-0003
 2.0700E+0002  0.0000E+0000 -2.2642E-0004 -7.5989E-0004
 2.0800E+0002  0.0000E+0000 -2.3849E-0003  9.9876E-0004
 2.0900E+0002  0.0000E+0000  3.5317E-0003 -7.1919E-0003
 2.1000E+0002  0.0000E+0000  2.2274E-0003 -8.2317E-0003
 2.1100E+0002  0.0000E+0000  1.6683E-0003 -1.0185E-0002
 2.1200E+0002  0.0000E+0000 -5.9842E-0004 -1.1306E-0002
 2.1300E+0002  0.0000E+0000 -1.8527E-0003 -7.9127E-0003
 2.1400E+0002  0.0000E+0000  5.6489E-0004 -2.7692E-0003
 2.1500E+0002  0.0000E+0000 -3.0008E-0003 -5.7223E-0003
 2.1600E+0002  0.0000E+0000  1.3113E-0003  1.4141E-0003
 2.1700E+0002  0.0000E+0000  2.3900E-0003  5.0385E-0003
 2.1800E+0002  0.0000E+0000 -1.9440E-0004  3.5626E-0003
 2.1900E+0002  0.0000E+0000 -4.3165E-0004  4.6244E-0003
 2.2000E+0002  0.0000E+0000 -2.3872E-0003  1.4131E-0003
 2.2100E+0002  0.0000E+0000  1.0568E-0003 -7.1535E-0004
 2.2200E+0002  0.0000E+0000  2.4968E-0003 -1.4795E-0004
 2.2300E+0002  0.0000E+0000  3.9672E-0005 -5.2226E-0004
 2.2400E+0002  0.0000E+0000 -4.3096E-0004 -3.4723E-0003
 2.2500E+0002  0.0000E+0000  2.6529E-0003  1.1451E-0003
 2.2600E+0002  0.0000E+0000  8.7720E-0004 -8.6869E-0004
 2.2700E+0002  0.0000E+0000  4.1288E-0005  4.6487E-0003
 2.2800E+0002  0.0000E+0000 -6.6811E-0004  4.5591E-0003
 2.2900E+0002  0.0000E+0000 -3.8905E-0003  3.2214E-0003
 2.3000E+0002  0.0000E+0000 -3.7283E-0003  1.5940E-0003
 2.3100E+0002  0.0000E+0000  1.9658E-0003 -2.1459E-0003
 2.3200E+0002  0.0000E+0000 -2.8431E-0003  1.5582E-0003
 2.3300E+0002  0.0000E+0000  6.5705E-0004 -2.2986E-0003
 2.3400E+0002  0.0000E+0000  3.7360E-0003 -2.1821E-0003
 2.3500E+0002  0.0000E+0000 -1.4635E-0003 -6.9885E-0003
 2.3600E+0002  0.0000E+0000  1.2318E-0003 -7.8782E-0003
 2.3700E+0002  0.0000E+0000 -1.2009E-0003 -4.2838E-0003
 2.3800E+0002  0.0000E+0000  1.3986E-0003 -2.5228E-0003
 2.3900E+0002  0.0000E+0000 -7.1195E-0004 -3.5594E-0003
 2.4000E+0002  0.0000E+0000  1.3621E-0003 -2.5798E-0003
 2.4100E+0002  0.0000E+0000  2.6750E-0003 -1.8913E-0003
 2.4200E+0002  0.0000E+0000  3.6410E-0003 -1.2291E-0003
 2.4300E+0002  0.0000E+0000 -1.1392E-0003 -3.6531E-0003
 2.4400E+0002  0.0000E+0000 -3.9875E-0003 -3.3214E-0003
 2.4500E+0002  0.0000E+0000  7.5912E-0004 -9.5585E-0004
 2.4600E+0002  0.0000E+0000  2.6936E-0004  4.6416E-0003
 2.4700E+0002  0.0000E+0000 -6.1650E-0003  3.6898E-0003
 2.4800E+0002  0.0000E+0000 -6.6001E-0003  1.2222E-0002
 2.4900E+0002  0.0000E+0000 -4.9800E-0003  6.2281E-0003
 2.5000E+0002  0.0000E+0000 -6.7625E-0003  7.6084E-0003
 2.5100E+0002  0.0000E+0000 -9.8522E-0004  7.6025E-0003
 2.5200E+0002  0.0000E+0000 -3.1596E-0005  6.3394E-0003
 2.5300E+0002  0.0000E+0000 -4.1737E-0004  1.0683E-0002
 2.5400E+0002  0.0000E+0000 -5.9749E-0004  4.8521E-0003
 2.5500E+0002  0.0000E+0000 -4.3466E-0003  6.9379E-0003
 2.5600E+0002  0.0000E+0000 -1.8941E-0003  5.9734E-0003
